,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
2755,Science & Math,Agricultural Sciences,Horticulture,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158605011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_5
2756,Science & Math,Agricultural Sciences,Irrigation,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158606011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_6
2757,Science & Math,Agricultural Sciences,Soil Science,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158607011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_7
2758,Science & Math,Agricultural Sciences,Sustainable Agriculture,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158608011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_8
2759,Science & Math,Agricultural Sciences,Tropical Agriculture,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158609011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_9
2760,Science & Math,Astronomy & Space Science,Aeronautics & Astronautics,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158611011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_0
2761,Science & Math,Astronomy & Space Science,Astronomy,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158612011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_1
2762,Science & Math,Astronomy & Space Science,Astrophysics & Space Science,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158613011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_2
2763,Science & Math,Astronomy & Space Science,Cosmology,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158614011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_3
2764,Science & Math,Astronomy & Space Science,Solar System,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158615011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_4
2765,Science & Math,Astronomy & Space Science,Star-Gazing,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158616011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_5
2766,Science & Math,Astronomy & Space Science,UFOs,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158617011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_6
2767,Science & Math,Astronomy & Space Science,Universe,0,0,0,https://www.amazon.com/s?bbn=158610011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158610011%2Cn%3A158618011&dc&qid=1660772788&rnid=158610011&ref=lp_158610011_nr_n_7
2768,Science & Math,Behavioral Sciences,Animal & Comparative Psychology,0,0,0,https://www.amazon.com/s?bbn=158619011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158619011%2Cn%3A16232510011&dc&qid=1660772790&rnid=158619011&ref=lp_158619011_nr_n_0
2769,Science & Math,Behavioral Sciences,Behavioral Psychology,0,0,0,https://www.amazon.com/s?bbn=158619011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158619011%2Cn%3A158620011&dc&qid=1660772790&rnid=158619011&ref=lp_158619011_nr_n_1
2770,Science & Math,Behavioral Sciences,Cognitive Psychology,0,0,0,https://www.amazon.com/s?bbn=158619011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158619011%2Cn%3A158621011&dc&qid=1660772790&rnid=158619011&ref=lp_158619011_nr_n_2
2771,Science & Math,Biological Sciences,Anatomy,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158623011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_0
2772,Science & Math,Biological Sciences,Animals,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158624011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_1
2773,Science & Math,Biological Sciences,Biochemistry,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158639011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_2
2774,Science & Math,Biological Sciences,Biology,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158640011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_3
2775,Science & Math,Biological Sciences,Biophysics,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158648011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_4
2776,Science & Math,Biological Sciences,Biotechnology,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158649011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_5
2777,Science & Math,Biological Sciences,Botany,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158650011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_6
2778,Science & Math,Biological Sciences,Ecology,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158651011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_7
2779,Science & Math,Biological Sciences,Paleontology,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158652011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_8
2780,Science & Math,Biological Sciences,Plants,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158653011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_9
2781,Science & Math,Biological Sciences,Zoology,0,0,0,https://www.amazon.com/s?bbn=158622011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158622011%2Cn%3A158660011&dc&qid=1660772792&rnid=158622011&ref=lp_158622011_nr_n_10
2782,Science & Math,Chemistry,Analytic,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158668011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_0
2783,Science & Math,Chemistry,Clinical,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158669011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_1
2784,Science & Math,Chemistry,Crystallography,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158670011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_2
2785,Science & Math,Chemistry,General & Reference,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158671011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_3
2786,Science & Math,Chemistry,Industrial & Technical,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158672011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_4
2787,Science & Math,Chemistry,Inorganic,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158673011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_5
2788,Science & Math,Chemistry,Organic,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158674011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_6
2789,Science & Math,Chemistry,Physical & Theoretical,0,0,0,https://www.amazon.com/s?bbn=158667011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158667011%2Cn%3A158675011&dc&qid=1660772794&rnid=158667011&ref=lp_158667011_nr_n_7
2790,Science & Math,Earth Sciences,Earthquakes & Volcanoes,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158677011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_0
2791,Science & Math,Earth Sciences,Environmental Science,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158678011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_1
2792,Science & Math,Earth Sciences,Geography,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158680011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_2
2793,Science & Math,Earth Sciences,Geology,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158681011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_3
2794,Science & Math,Earth Sciences,Geophysics,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158682011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_4
2795,Science & Math,Earth Sciences,Limnology,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A6361659011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_5
2796,Science & Math,Earth Sciences,Mineralogy,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158683011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_6
2797,Science & Math,Earth Sciences,Natural Disasters,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158684011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_7
2798,Science & Math,Earth Sciences,Prospecting & Mining,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158685011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_8
2799,Science & Math,Earth Sciences,Rivers,0,0,0,https://www.amazon.com/s?bbn=158676011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158676011%2Cn%3A158686011&dc&qid=1660772796&rnid=158676011&ref=lp_158676011_nr_n_9
2800,Science & Math,Education,Research,0,0,0,https://www.amazon.com/s?bbn=158687011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158687011%2Cn%3A158688011&dc&qid=1660772798&rnid=158687011&ref=lp_158687011_nr_n_0
2801,Science & Math,Education,Science for Kids,0,0,0,https://www.amazon.com/s?bbn=158687011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158687011%2Cn%3A158689011&dc&qid=1660772798&rnid=158687011&ref=lp_158687011_nr_n_1
2802,Science & Math,Environment,Conservation,0,0,0,https://www.amazon.com/s?bbn=157566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A157566011%2Cn%3A157567011&dc&qid=1660772799&rnid=157566011&ref=lp_157566011_nr_n_0
2803,Science & Math,Environment,Ecology,0,0,0,https://www.amazon.com/s?bbn=157566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A157566011%2Cn%3A157568011&dc&qid=1660772799&rnid=157566011&ref=lp_157566011_nr_n_1
2804,Science & Math,Environment,Recycling,0,0,0,https://www.amazon.com/s?bbn=157566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A157566011%2Cn%3A157569011&dc&qid=1660772799&rnid=157566011&ref=lp_157566011_nr_n_2
2805,Science & Math,Environment,Water Supply,0,0,0,https://www.amazon.com/s?bbn=157566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A157566011%2Cn%3A157570011&dc&qid=1660772799&rnid=157566011&ref=lp_157566011_nr_n_3
2806,Science & Math,Environment,Weather,0,0,0,https://www.amazon.com/s?bbn=157566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A157566011%2Cn%3A157571011&dc&qid=1660772799&rnid=157566011&ref=lp_157566011_nr_n_4
2807,Science & Math,Essays & Commentary,0,0,0,finale,https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158690011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_8
2808,Science & Math,Ethics,0,0,0,finale,https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A17744551011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_9
2809,Science & Math,Evolution,0,0,0,finale,https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158064011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_10
2810,Science & Math,"Experiments, Instruments & Measurement",Electron Microscopes & Microscopy,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158692011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_0
2811,Science & Math,"Experiments, Instruments & Measurement",Experiments & Projects,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158693011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_1
2812,Science & Math,"Experiments, Instruments & Measurement",Measurement,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158694011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_2
2813,Science & Math,"Experiments, Instruments & Measurement",Methodology & Statistics,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158695011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_3
2814,Science & Math,"Experiments, Instruments & Measurement",Metric System,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158696011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_4
2815,Science & Math,"Experiments, Instruments & Measurement",Microscopes & Microsocopy,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158697011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_5
2816,Science & Math,"Experiments, Instruments & Measurement",Scientific Instruments,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158698011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_6
2817,Science & Math,"Experiments, Instruments & Measurement",Weights & Measures,0,0,0,https://www.amazon.com/s?bbn=158691011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158691011%2Cn%3A158699011&dc&qid=1660772807&rnid=158691011&ref=lp_158691011_nr_n_7
2818,Science & Math,Genetics,0,0,0,finale,https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158701011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_12
2819,Science & Math,History & Philosophy,0,0,0,finale,https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158702011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_13
2820,Science & Math,Mathematics,Applied,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158706011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_0
2821,Science & Math,Mathematics,Chaos & Systems,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158715011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_1
2822,Science & Math,Mathematics,Geometry & Topology,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158717011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_2
2823,Science & Math,Mathematics,Infinity,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158724011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_3
2824,Science & Math,Mathematics,Mathematical Analysis,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158725011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_4
2825,Science & Math,Mathematics,Matrices,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158726011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_5
2826,Science & Math,Mathematics,Mensuration,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158727011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_6
2827,Science & Math,Mathematics,Number Systems,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158728011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_7
2828,Science & Math,Mathematics,Popular & Elementary,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158729011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_8
2829,Science & Math,Mathematics,Pure Mathematics,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A158733011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_9
2830,Science & Math,Mathematics,Recreation & Games,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A159759011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_10
2831,Science & Math,Mathematics,Reference,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A159760011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_11
2832,Science & Math,Mathematics,Research,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A159761011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_12
2833,Science & Math,Mathematics,Study & Teaching,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A159762011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_13
2834,Science & Math,Mathematics,Transformations,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A159763011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_14
2835,Science & Math,Mathematics,Trigonometry,0,0,0,https://www.amazon.com/s?bbn=158705011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158705011%2Cn%3A159764011&dc&qid=1660772812&rnid=158705011&ref=lp_158705011_nr_n_15
2836,Science & Math,Medicine,Administration & Policy,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157120011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_0
2837,Science & Math,Medicine,Allied Health Professions,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157130011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_1
2838,Science & Math,Medicine,Alternative & Holistic,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157142011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_2
2839,Science & Math,Medicine,Basic Science,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_3
2840,Science & Math,Medicine,Dentistry,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_4
2841,Science & Math,Medicine,Diseases,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_5
2842,Science & Math,Medicine,Education & Training,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157178011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_6
2843,Science & Math,Medicine,Environmental Health,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623139011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_7
2844,Science & Math,Medicine,Informatics,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623140011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_8
2845,Science & Math,Medicine,Internal Medicine,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_9
2846,Science & Math,Medicine,Military Medicine,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623147011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_10
2847,Science & Math,Medicine,Nursing,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_11
2848,Science & Math,Medicine,Pharmacology,0,0,0,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157233011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_12
