;cat 1;cat 2;cat 3;cat 4;cat 5;cat final;url;url_node;node
1338;Health, Fitness & Dieting;Exercise & Fitness;Quick Workouts;0;0;finale;https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717424011&dc&qid=1660772334&rnid=156481011&ref=lp_156481011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A11717424011&fs=true&page=1;3A11717424011
1339;Health, Fitness & Dieting;Exercise & Fitness;Running & Jogging;0;0;finale;https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A159868011&dc&qid=1660772334&rnid=156481011&ref=lp_156481011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A159868011&fs=true&page=1;3A159868011
1340;Health, Fitness & Dieting;Exercise & Fitness;Walking;0;0;finale;https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717428011&dc&qid=1660772334&rnid=156481011&ref=lp_156481011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A11717428011&fs=true&page=1;3A11717428011
1341;Health, Fitness & Dieting;Exercise & Fitness;Weight Training;0;0;finale;https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A11717429011&dc&qid=1660772334&rnid=156481011&ref=lp_156481011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A11717429011&fs=true&page=1;3A11717429011
1342;Health, Fitness & Dieting;Exercise & Fitness;Yoga;0;0;finale;https://www.amazon.com/s?bbn=156481011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011%2Cn%3A156485011&dc&qid=1660772334&rnid=156481011&ref=lp_156481011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A156485011&fs=true&page=1;3A156485011
1343;Health, Fitness & Dieting;Nutrition;Antioxidants & Phytochemicals;0;0;finale;https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A11717434011&dc&qid=1660772337&rnid=156497011&ref=lp_156497011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A11717434011&fs=true&page=1;3A11717434011
1344;Health, Fitness & Dieting;Nutrition;Food Allergies;0;0;finale;https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A11717441011&dc&qid=1660772337&rnid=156497011&ref=lp_156497011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A11717441011&fs=true&page=1;3A11717441011
1345;Health, Fitness & Dieting;Nutrition;Macrobiotics;0;0;finale;https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A156499011&dc&qid=1660772337&rnid=156497011&ref=lp_156497011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A156499011&fs=true&page=1;3A156499011
1346;Health, Fitness & Dieting;Nutrition;Vitamins & Supplements;0;0;finale;https://www.amazon.com/s?bbn=156497011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011%2Cn%3A156500011&dc&qid=1660772337&rnid=156497011&ref=lp_156497011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156500011&fs=true&page=1;3A156500011
1347;Health, Fitness & Dieting;Personal Health;Aging;0;0;finale;https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156502011&dc&qid=1660772339&rnid=156501011&ref=lp_156501011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A156502011&fs=true&page=1;3A156502011
1348;Health, Fitness & Dieting;Personal Health;Children's Health;0;0;finale;https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A11717443011&dc&qid=1660772339&rnid=156501011&ref=lp_156501011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A11717443011&fs=true&page=1;3A11717443011
1349;Health, Fitness & Dieting;Personal Health;Healthy Living;0;0;finale;https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A156504011&dc&qid=1660772339&rnid=156501011&ref=lp_156501011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A156504011&fs=true&page=1;3A156504011
1350;Health, Fitness & Dieting;Personal Health;Oral Health;0;0;finale;https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A11717458011&dc&qid=1660772339&rnid=156501011&ref=lp_156501011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A11717458011&fs=true&page=1;3A11717458011
1351;Health, Fitness & Dieting;Personal Health;Work-Related Health;0;0;finale;https://www.amazon.com/s?bbn=156501011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011%2Cn%3A11717460011&dc&qid=1660772339&rnid=156501011&ref=lp_156501011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A11717460011&fs=true&page=1;3A11717460011
1352;Health, Fitness & Dieting;Reference;0;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156555011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A156555011&fs=true&page=1;3A156555011
1353;Health, Fitness & Dieting;Relationships;Interpersonal Relations;0;0;finale;https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156558011&dc&qid=1660772343&rnid=156556011&ref=lp_156556011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A156558011&fs=true&page=1;3A156558011
1354;Health, Fitness & Dieting;Relationships;Love & Romance;0;0;finale;https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156559011&dc&qid=1660772343&rnid=156556011&ref=lp_156556011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A156559011&fs=true&page=1;3A156559011
1355;Health, Fitness & Dieting;Relationships;Marriage & Long-Term Relationships;0;0;finale;https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156560011&dc&qid=1660772343&rnid=156556011&ref=lp_156556011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A156560011&fs=true&page=1;3A156560011
1356;Health, Fitness & Dieting;Relationships;Mate Seeking;0;0;finale;https://www.amazon.com/s?bbn=156556011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011%2Cn%3A156561011&dc&qid=1660772343&rnid=156556011&ref=lp_156556011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156561011&fs=true&page=1;3A156561011
1357;Health, Fitness & Dieting;Safety & First Aid;0;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156562011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A156562011&fs=true&page=1;3A156562011
1358;Health, Fitness & Dieting;Sex;0;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156575011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A156575011&fs=true&page=1;3A156575011
1359;Health, Fitness & Dieting;Sports Health & Safety;0;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717492011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A11717492011&fs=true&page=1;3A11717492011
1360;Health, Fitness & Dieting;Teen Health;0;0;0;finale;https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717493011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_15;https://www.amazon.com/s?i=digital-text&rh=n%3A11717493011&fs=true&page=1;3A11717493011
1361;History;Africa;Central Africa;0;0;finale;https://www.amazon.com/s?bbn=156577011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156578011&dc&qid=1660772352&rnid=156577011&ref=lp_156577011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A156578011&fs=true&page=1;3A156578011
1362;History;Africa;Southern Africa;0;0;finale;https://www.amazon.com/s?bbn=156577011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156582011&dc&qid=1660772352&rnid=156577011&ref=lp_156577011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156582011&fs=true&page=1;3A156582011
1363;History;Africa;West Africa;0;0;finale;https://www.amazon.com/s?bbn=156577011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011%2Cn%3A156583011&dc&qid=1660772352&rnid=156577011&ref=lp_156577011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156583011&fs=true&page=1;3A156583011
1364;History;Americas;Native American;0;0;finale;https://www.amazon.com/s?bbn=156584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156591011&dc&qid=1660772354&rnid=156584011&ref=lp_156584011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156591011&fs=true&page=1;3A156591011
1365;History;Ancient;Africa;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A18139739011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A18139739011&fs=true&page=1;3A18139739011
1366;History;Ancient;Celtic;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A18139740011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A18139740011&fs=true&page=1;3A18139740011
1367;History;Ancient;China;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A18139741011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A18139741011&fs=true&page=1;3A18139741011
1368;History;Ancient;Egypt;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A156623011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156623011&fs=true&page=1;3A156623011
1369;History;Ancient;Greece;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A156625011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156625011&fs=true&page=1;3A156625011
1370;History;Ancient;India;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A18139742011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A18139742011&fs=true&page=1;3A18139742011
1371;History;Ancient;Maya;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A18139743011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A18139743011&fs=true&page=1;3A18139743011
1372;History;Ancient;Mesopotamia;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A10704218011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A10704218011&fs=true&page=1;3A10704218011
1373;History;Ancient;Prehistory;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A10704219011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A10704219011&fs=true&page=1;3A10704219011
1374;History;Ancient;Rome;0;0;finale;https://www.amazon.com/s?bbn=156621011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011%2Cn%3A156626011&dc&qid=1660772356&rnid=156621011&ref=lp_156621011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A156626011&fs=true&page=1;3A156626011
1375;History;Polar Regions;0;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156635011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156635011&fs=true&page=1;3A156635011
1376;History;Asia;Afghanistan;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A18139744011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A18139744011&fs=true&page=1;3A18139744011
1377;History;Asia;Central Asia;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A156628011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A156628011&fs=true&page=1;3A156628011
1378;History;Asia;China;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A156629011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A156629011&fs=true&page=1;3A156629011
1379;History;Asia;India;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A156631011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156631011&fs=true&page=1;3A156631011
1380;History;Asia;Japan;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A156632011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156632011&fs=true&page=1;3A156632011
1381;History;Asia;Korea;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A10704221011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A10704221011&fs=true&page=1;3A10704221011
1382;History;Asia;Pakistan;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A18139750011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A18139750011&fs=true&page=1;3A18139750011
1383;History;Asia;Tibet;0;0;finale;https://www.amazon.com/s?bbn=156627011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011%2Cn%3A18139760011&dc&qid=1660772360&rnid=156627011&ref=lp_156627011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A18139760011&fs=true&page=1;3A18139760011
1384;History;Australia & Oceania;Australia;0;0;finale;https://www.amazon.com/s?bbn=156633011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156633011%2Cn%3A156634011&dc&qid=1660772362&rnid=156633011&ref=lp_156633011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A156634011&fs=true&page=1;3A156634011
1385;History;Australia & Oceania;Oceania;0;0;finale;https://www.amazon.com/s?bbn=156633011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156633011%2Cn%3A18139764011&dc&qid=1660772362&rnid=156633011&ref=lp_156633011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A18139764011&fs=true&page=1;3A18139764011
1386;History;Europe;Byzantine Empire;0;0;finale;https://www.amazon.com/s?bbn=156636011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156636011%2Cn%3A16232457011&dc&qid=1660772366&rnid=156636011&ref=lp_156636011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A16232457011&fs=true&page=1;3A16232457011
1387;History;Europe;Medieval;0;0;finale;https://www.amazon.com/s?bbn=156636011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156636011%2Cn%3A156691011&dc&qid=1660772366&rnid=156636011&ref=lp_156636011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156691011&fs=true&page=1;3A156691011
1388;History;Europe;Renaissance;0;0;finale;https://www.amazon.com/s?bbn=156636011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156636011%2Cn%3A156692011&dc&qid=1660772366&rnid=156636011&ref=lp_156636011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A156692011&fs=true&page=1;3A156692011
1389;History;Food & Cooking;0;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156188011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A156188011&fs=true&page=1;3A156188011
1390;History;Historical Biographies;Africa;0;0;finale;https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1660772372&rnid=154781011&ref=lp_154781011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A10332408011&fs=true&page=1;3A10332408011
1391;History;Historical Biographies;Asia;0;0;finale;https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332409011&dc&qid=1660772372&rnid=154781011&ref=lp_154781011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A10332409011&fs=true&page=1;3A10332409011
1392;History;Historical Biographies;Canada;0;0;finale;https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332410011&dc&qid=1660772372&rnid=154781011&ref=lp_154781011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A10332410011&fs=true&page=1;3A10332410011
1393;History;Historical Biographies;Latin America;0;0;finale;https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332420011&dc&qid=1660772372&rnid=154781011&ref=lp_154781011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A10332420011&fs=true&page=1;3A10332420011
1394;History;Historical Biographies;Middle East;0;0;finale;https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332421011&dc&qid=1660772372&rnid=154781011&ref=lp_154781011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A10332421011&fs=true&page=1;3A10332421011
1395;History;Historical Biographies;United Kingdom;0;0;finale;https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A154782011&dc&qid=1660772372&rnid=154781011&ref=lp_154781011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A154782011&fs=true&page=1;3A154782011
1396;History;Historical Study;Essays;0;0;finale;https://www.amazon.com/s?bbn=156648011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156648011%2Cn%3A6361593011&dc&qid=1660772374&rnid=156648011&ref=lp_156648011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A6361593011&fs=true&page=1;3A6361593011
1397;History;Historical Study;Historiography;0;0;finale;https://www.amazon.com/s?bbn=156648011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156648011%2Cn%3A156649011&dc&qid=1660772374&rnid=156648011&ref=lp_156648011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A156649011&fs=true&page=1;3A156649011
1398;History;Historical Study;Reference;0;0;finale;https://www.amazon.com/s?bbn=156648011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156648011%2Cn%3A156650011&dc&qid=1660772374&rnid=156648011&ref=lp_156648011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A156650011&fs=true&page=1;3A156650011
1399;History;Historical Study;Study & Teaching;0;0;finale;https://www.amazon.com/s?bbn=156648011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156648011%2Cn%3A156652011&dc&qid=1660772374&rnid=156648011&ref=lp_156648011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A156652011&fs=true&page=1;3A156652011
1400;History;Maritime History & Piracy;0;0;0;finale;https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A11650869011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A11650869011&fs=true&page=1;3A11650869011
1401;History;Middle East;Arabian Peninsula;0;0;finale;https://www.amazon.com/s?bbn=156653011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156653011%2Cn%3A6361594011&dc&qid=1660772379&rnid=156653011&ref=lp_156653011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A6361594011&fs=true&page=1;3A6361594011
1402;History;Middle East;Egypt;0;0;finale;https://www.amazon.com/s?bbn=156653011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156653011%2Cn%3A156654011&dc&qid=1660772379&rnid=156653011&ref=lp_156653011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A156654011&fs=true&page=1;3A156654011
1403;History;Middle East;Iran;0;0;finale;https://www.amazon.com/s?bbn=156653011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156653011%2Cn%3A6361595011&dc&qid=1660772379&rnid=156653011&ref=lp_156653011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A6361595011&fs=true&page=1;3A6361595011
